image_key,Black & Octocorals,Brisingid,D.horridus,Enallopsammia,Hydrocorals,Hydrocorals: Branching,Irregular urchins,Madrepora,No-VMEfauna,Regular urchins,S.variabilis,Sponges,Stalked crinoids,Stony corals,Stony corals: Solitary,True anemones: Fourlobed,Unstalked crinoids,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,depth,PC_Sub_CoralReef,PC_EnallopMatrix,PC_SolMatrix
167_0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 18:30,IN2018_V06_167,1b,1b,Punch's Hill,51,147.2032047,-44.18938601,Coral rubble,383,2.280987966,86,QT-2,2,16,1023.56,0,0,0
167_0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 18:37,IN2018_V06_167,1b,1b,Punch's Hill,51,147.2063745,-44.18919051,Pebble - gravel,468,2.359114755,42,QT,1,42,959.1875,0,0,0
167_0484,0,0,0,0,0.26382438866630464,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 18:38,IN2018_V06_167,1b,1b,Punch's Hill,51,147.2069075,-44.18914496,Coral rubble,484,3.790400141,34,QT,1,34,957,0,0,0
167_0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 18:39,IN2018_V06_167,1b,1b,Punch's Hill,51,147.2070499,-44.18913177,Pebble - gravel,488,1.673134489,2,QT,1,2,954.0666667,0,0,0
167_0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 18:40,IN2018_V06_167,1b,1b,Punch's Hill,51,147.2076446,-44.18909139,Coral rubble,504,2.380105332,18,QT,1,18,952.1266667,0,0,0
168_0222,0.23662709514288638,0,0,0,0.23662709514288638,0,0,0,0,0,0.23662709514288638,1.6563896660002047,0,0,NA,0,0,14/12/2018 20:21,IN2018_V06_168,1b,1b,z4,37,147.2418319,-44.21165736,Rock,222,4.226058725,38,QT,1,38,1098.871429,0,0,20
168_0228,2.823515203171847,0.4705858671953078,0,0,0.2352929335976539,0,0,0,0,0,1.4117576015859234,1.8823434687812313,0.2352929335976539,0,NA,0,0.2352929335976539,14/12/2018 20:21,IN2018_V06_168,1b,1b,z4,37,147.2420642,-44.21161962,Coral reef substrate,228,4.250021387,70,QT-2,2,6,1109.285714,0,0,60
168_0232,1.4581153738541304,0.6004004480575831,0,0,0.08577149257965472,0,0,0,0,0.17154298515930944,0.6861719406372377,0.7719434332168925,0,0,NA,0,1.2008008961151662,14/12/2018 20:21,IN2018_V06_168,1b,1b,z4,37,147.242189,-44.21159861,Coral reef substrate,232,11.65888537,82,QT-2,2,18,1115.042857,0,0,75
168_0245,0.6672224228225695,0.2668889691290278,0,0,0.1334444845645139,0,0,0,0,0,0.5337779382580556,0.6672224228225695,0.1334444845645139,0,NA,0,0,14/12/2018 20:23,IN2018_V06_168,1b,1b,z4,37,147.2426228,-44.21153105,Coral reef substrate,245,7.493752951,34,QT,1,34,1133.64,0,0,40
168_0248,0.7402628308955145,0.37013141544775724,0,0,0.18506570772387862,0,0,0,0,0,0.5551971231716358,2.405854200410422,0,0,NA,0,0.7402628308955145,14/12/2018 20:23,IN2018_V06_168,1b,1b,z4,37,147.2427192,-44.21151797,Coral reef substrate,248,5.403486212,2,QT,1,2,1138.6825,0,0,50
168_0262,0.6715425844095871,0.22384752813652906,0,0,0.11192376406826453,0,0,0,0,0.22384752813652906,1.1192376406826452,0.4476950562730581,0.11192376406826453,0,NA,0,0.22384752813652906,14/12/2018 20:24,IN2018_V06_168,1b,1b,z4,37,147.2431583,-44.21147067,Coral reef substrate,262,8.93465305,58,QT-2,2,26,1153.2,0,0,80
168_0271,0.47356367299378643,0.1578545576645955,0,0,0.07892727883229775,0,0,0,0,0,0.631418230658382,0.5524909518260842,0,0,NA,0,0,14/12/2018 20:25,IN2018_V06_168,1b,1b,z4,37,147.2434459,-44.21144289,Coral reef substrate,271,12.66989075,10,QT,1,10,1163.46,0,0,100
168_0285,5.971398876787993,5.075689045269794,0,0,0.2985699438393996,0,0,0,0,0.2985699438393996,3.8814092699121954,3.5828393260727958,0.2985699438393996,0,NA,0,2.388559550715197,14/12/2018 20:26,IN2018_V06_168,1b,1b,z4,37,147.243884,-44.21136578,Coral reef substrate,285,3.349298952,48,QT-2,2,16,1182.78,0,0,100
168_0291,0,0,0,0,0.4051358131985726,0,0,0,0,0,0,0.8102716263971452,0,0,NA,0,0.4051358131985726,14/12/2018 20:26,IN2018_V06_168,1b,1b,z4,37,147.244104,-44.21131253,Coral reef substrate,291,2.468308077,32,QT,1,32,1193.66,0,0,25
168_0301,2.616898345393832,0,0,0,0.3738426207705474,0,0,0,0,0.3738426207705474,2.2430557246232845,2.616898345393832,0,0,NA,0,0.7476852415410948,14/12/2018 20:27,IN2018_V06_168,1b,1b,z4,37,147.2444268,-44.21124436,Coral reef substrate,301,2.674922399,88,QT-2,2,24,1208.7,0,0,90
168_0314,0,0,0,0,0.32608102461169114,0,0,0,0,0,0.32608102461169114,0.6521620492233823,0,0,NA,0,0,14/12/2018 20:29,IN2018_V06_168,1b,1b,z4,37,147.2448179,-44.21117924,Coral reef substrate,314,3.066722454,40,QT-2,2,8,1226.435556,0,0,35
168_0342,0,0,0,0,0,0,0,0,0,0.3397851373916395,0,0,0,0,NA,0,0,14/12/2018 20:31,IN2018_V06_168,1b,1b,z4,37,147.2456832,-44.21100104,Coral rubble,342,2.943036319,68,QT-2,2,4,1254.86,0,0,0
168_0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14/12/2018 20:33,IN2018_V06_168,1b,1b,z4,37,147.2463978,-44.21090259,Coral rubble,362,2.078066403,12,QT,1,12,1261.8,0,0,0
172_0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:48,IN2018_V06_172,1b,1b,St Helens,79,148.7592947,-41.22977265,Coral rubble,3,2.59512124,11,QT,1,11,610.88,0,0,0
172_0009,0,0,0,0,0,0,0,0,0,0,0,1.0871055763208273,0,0,NA,0,0,16/12/2018 0:49,IN2018_V06_172,1b,1b,St Helens,79,148.7595313,-41.22990952,Coral rubble,9,1.839747715,75,QT,1,75,604.816,0,0,0
172_0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:50,IN2018_V06_172,1b,1b,St Helens,79,148.7597775,-41.23006453,Rock,16,2.282631462,NA,QT-2,2,43,597.5275,0,0,0
172_0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:51,IN2018_V06_172,1b,1b,St Helens,79,148.7601475,-41.23027266,Rock,27,3.513127944,27,QT,1,27,592.05,0,0,0
172_0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:52,IN2018_V06_172,1b,1b,St Helens,79,148.760553,-41.23049418,Rock,39,5.164188075,59,QT,1,59,591.225,0,0,0
172_0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:53,IN2018_V06_172,1b,1b,St Helens,79,148.760988,-41.23072878,Rock,53,8.412035923,NA,QT-2,2,19,602.9428571,0,0,0
172_0058,0,0,0,0,0.09554156755881106,0,0,0,0,0,0,0,0,0,NA,0,0.09554156755881106,16/12/2018 0:53,IN2018_V06_172,1b,1b,St Helens,79,148.7611372,-41.23080978,Rock,58,10.46664845,83,QT,1,83,610.7688889,0,0,0
172_0064,0,0,0,0,0,0,0,0,0,0,0,0.2439541640902932,0,0,NA,0,0,16/12/2018 0:54,IN2018_V06_172,1b,1b,St Helens,79,148.7613056,-41.23090715,Coral rubble,64,4.099130686,51,QT,1,51,617.72,0,0,0
172_0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:55,IN2018_V06_172,1b,1b,St Helens,79,148.7616364,-41.23111335,Coral rubble,76,1.533104571,35,QT,1,35,631.892,0,0,0
172_0088,0,0,0,0,0.2406844453710218,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 0:56,IN2018_V06_172,1b,1b,St Helens,79,148.7619791,-41.23128661,Coral rubble,88,4.154817726,67,QT,1,67,638.48,0,0,0
172_0102,0,0,0,0,0,0,0,0,0,0,0,1.455035095548357,0,0,NA,2.910070191096714,0,16/12/2018 0:57,IN2018_V06_172,1b,1b,St Helens,79,148.7623693,-41.23149743,Coral rubble,102,2.061805938,NA,QT-2,2,15,651.1125,0,0,0
172_0107,0,0,0,0,0,0,0,0,0,0,0,1.4369319512976428,0,0,NA,2.1553979269464643,0,16/12/2018 0:57,IN2018_V06_172,1b,1b,St Helens,79,148.7624948,-41.23156215,Coral rubble,107,2.783708718,79,QT,1,79,651.364,0,0,0
172_0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.8926131750083124,0,16/12/2018 0:58,IN2018_V06_172,1b,1b,St Helens,79,148.7626614,-41.23164009,Coral rubble,113,5.283699877,47,QT,1,47,662.3222222,0,0,0
172_0125,0,0,0,0,0,0,0,0,0,0,0,2.2773269002836254,0,0,NA,2.6568813836642295,0,16/12/2018 0:59,IN2018_V06_172,1b,1b,St Helens,79,148.7629886,-41.23178876,Coral rubble,125,2.634667864,31,QT,1,31,668.8444444,0,0,0
172_0150,0,0,0,0,0.25140262458029855,0,0,0,0,0,0,2.0112209966423884,0,0,NA,2.262623621222687,0.25140262458029855,16/12/2018 1:01,IN2018_V06_172,1b,1b,St Helens,79,148.7636721,-41.23210899,Coral rubble,150,3.977683215,23,QT,1,23,688.6311111,0,0,0
172_0161,0,0,0,0,0,0,0,0,0,0,0,0.14996989952646905,0,0,NA,0.14996989952646905,0,16/12/2018 1:02,IN2018_V06_172,1b,1b,St Helens,79,148.7639657,-41.23224214,Coral rubble,161,6.668004734,NA,QT-2,2,55,696.1866667,0,0,0
172_0174,0,0,0,0,0.137868293797976,0,0,0,0,0,0,0,0.137868293797976,0,NA,0,0,16/12/2018 1:03,IN2018_V06_172,1b,1b,St Helens,79,148.7643237,-41.23240902,Coral rubble,174,7.253299308,39,QT,1,39,707.2111111,0,0,0
172_0186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:04,IN2018_V06_172,1b,1b,St Helens,79,148.764644,-41.2325574,Coral rubble,186,7.568639245,71,QT,1,71,720.145,0,0,0
172_0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:05,IN2018_V06_172,1b,1b,St Helens,79,148.7648887,-41.23266812,Coral rubble,195,6.932462564,NA,QT-2,2,7,728.3775,0,0,0
172_0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:05,IN2018_V06_172,1b,1b,St Helens,79,148.7649973,-41.23272052,Coral rubble,199,2.732332963,13,QT,1,13,730.5577778,0,0,0
172_0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.7645453840884826,0.0767193645255862,16/12/2018 1:05,IN2018_V06_172,1b,1b,St Helens,79,148.7651839,-41.23280573,Coral rubble,206,13.03451881,NA,QT-2,2,77,740.8,0,0,0
172_0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.4007845264636172,0.10005603760454408,16/12/2018 1:06,IN2018_V06_172,1b,1b,St Helens,79,148.7653047,-41.23285861,Coral rubble,211,9.994399378,45,QT,1,45,745.6222222,0,0,0
172_0236,0,0,0,0,0,0,0,0,0,0.07771936720014551,0,0,0.15543873440029102,0,NA,0.15543873440029102,0.07771936720014551,16/12/2018 1:08,IN2018_V06_172,1b,1b,St Helens,79,148.7659401,-41.23315625,Coral rubble,236,12.86680574,61,QT,1,61,767.975,0,0,0
172_0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.25940426841661396,0,16/12/2018 1:09,IN2018_V06_172,1b,1b,St Helens,79,148.766248,-41.23329063,Coral rubble,247,3.854986682,NA,QT-2,2,21,779.26,0,0,0
172_0260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.4355975413342326,0,16/12/2018 1:10,IN2018_V06_172,1b,1b,St Helens,79,148.7666,-41.23343478,Coral rubble,260,2.052884319,53,QT,1,53,785,0,0,0
172_0272,0,0,0,0,0,0,0,0,0,0,0,1.6834381415055368,0,0,NA,0,0,16/12/2018 1:11,IN2018_V06_172,1b,1b,St Helens,79,148.7669346,-41.2335868,Coral rubble,272,2.376089683,37,QT,1,37,793.5666667,0,0,0
172_0284,0,0,0,0,0,0,0,0,0,0,0,0.23965109069253088,0,0,NA,0.23965109069253088,0,16/12/2018 1:12,IN2018_V06_172,1b,1b,St Helens,79,148.7672424,-41.23373628,Coral rubble,284,8.345465878,NA,QT-2,2,69,800.0085714,0,0,0
172_0292,0,0,0,0,0,0,0,0,0,0,0,0.3702495907714117,0,0,NA,0,0,16/12/2018 1:13,IN2018_V06_172,1b,1b,St Helens,79,148.7674539,-41.23382503,Coral rubble,292,5.401761541,5,QT,1,5,807.8657143,0,0,0
172_0297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:13,IN2018_V06_172,1b,1b,St Helens,79,148.7675896,-41.23387673,Coral rubble,297,3.058896061,17,QT,1,17,811.20444440000006,0,0,0
172_0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.3280408571869651,0,16/12/2018 1:14,IN2018_V06_172,1b,1b,St Helens,79,148.767754,-41.23393845,Rock,303,3.048400765,81,QT,1,81,815.2,0,0,0
172_0309,0,0,0,0,0.4376869363093412,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:14,IN2018_V06_172,1b,1b,St Helens,79,148.7679229,-41.23400659,Rock,309,2.284738056,49,QT,1,49,820.7733333,0,0,0
172_0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:15,IN2018_V06_172,1b,1b,St Helens,79,148.7682359,-41.23413715,Coral rubble,321,8.684962245,33,QT,1,33,829.5775,0,0,0
172_0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:16,IN2018_V06_172,1b,1b,St Helens,79,148.7685476,-41.23427923,Coral rubble,334,4.443478498,65,QT,1,65,837.48,0,0,0
172_0346,0,0,0,0,0,0,0,0,0,0,0,3.058084062139665,0,0,NA,0,0,16/12/2018 1:17,IN2018_V06_172,1b,1b,St Helens,79,148.768841,-41.23443016,Coral rubble,346,2.943019164,25,QT,1,25,848.7333333,0,0,0
172_0370,0,0,0,0,0.1451942908444447,0,0,0,0,0,0,0,0,0,NA,0,0.1451942908444447,16/12/2018 1:19,IN2018_V06_172,1b,1b,St Helens,79,148.7694187,-41.23475885,Rock,370,6.887323146,41,QT,1,41,860.675,0,0,0
172_0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:20,IN2018_V06_172,1b,1b,St Helens,79,148.7697276,-41.23496469,Coral rubble,383,3.110662382,73,QT,1,73,868.4825,0,0,0
172_0392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:21,IN2018_V06_172,1b,1b,St Helens,79,148.7699386,-41.2351048,Coral rubble,392,5.334954302,NA,QT-2,2,9,873.445,0,0,0
172_0395,0,0,0,0,0.5507804927779423,0,0,0,0,0,0,1.6523414783338268,0,0,NA,0,0,16/12/2018 1:21,IN2018_V06_172,1b,1b,St Helens,79,148.7700116,-41.23515313,Rock,395,1.815605333,12,QT,1,12,876.0066667,0,0,0
172_0401,0,0,0,0,0.17880073326402424,0,0,0,0,0.17880073326402424,0,0,0.3576014665280485,0,NA,0,0,16/12/2018 1:22,IN2018_V06_172,1b,1b,St Helens,79,148.7701644,-41.23526076,Rock,401,5.592818227,76,QT,1,76,878.4577778,0,0,0
172_0407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:22,IN2018_V06_172,1b,1b,St Helens,79,148.7703031,-41.23535808,Rock,407,7.670346273,44,QT,1,44,884.9755556,0,0,0
172_0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:23,IN2018_V06_172,1b,1b,St Helens,79,148.7706076,-41.23555176,Coral rubble,419,7.678967499,28,QT,1,28,894.2,0,0,0
172_0432,0.1474125985260129,0,0,0,0,0,0,0,0,0,0,0.2948251970520258,0,0,NA,0,0,16/12/2018 1:24,IN2018_V06_172,1b,1b,St Helens,79,148.7709184,-41.23573488,Coral rubble,432,6.783680703,60,QT,1,60,903.445,0,0,0
172_0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:25,IN2018_V06_172,1b,1b,St Helens,79,148.7712433,-41.23593546,Pebble - gravel,444,1.765098245,20,QT,1,20,910.728,0,0,0
172_0457,0,0,0,0,0.4656755931443679,0,0,0,0,0,0,0.9313511862887358,0,0,NA,0,0,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7715943,-41.2361332,Rock,457,2.147417676,NA,QT-2,2,52,917.975,0,0,0
172_0468,0.2660109304992627,0,0,0,0,0,0,0,0,0,0,0.2660109304992627,0,0,NA,0,0,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7718798,-41.23629593,Rock,468,3.759244021,36,QT,1,36,926.1233333,0,0,0
172_0482,0,0,0,0,0,0,0,0,0,0,0,0.15966899447391167,0,0,NA,0,0,16/12/2018 1:29,IN2018_V06_172,1b,1b,St Helens,79,148.7722361,-41.23652652,cobble - boulder,482,6.262956708,NA,QT-2,2,68,936.1866667,0,0,0
172_0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:29,IN2018_V06_172,1b,1b,St Helens,79,148.7724187,-41.23664429,Pebble - gravel,488,5.038157333,4,QT,1,4,936.4222222,0,0,0
172_0493,0.19030868432467668,0,0,0,0.19030868432467668,0,0,0,0,0,0,0.19030868432467668,0,0,NA,0,0.19030868432467668,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7725597,-41.23673365,Rock,493,5.254620952,16,QT,1,16,940.516,0,0,0
172_0500,0.7323008020421279,0,0,0,0.24410026734737597,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7727414,-41.23685018,Rock,500,4.096677201,NA,QT-2,2,80,946.0822222,0,0,0
172_0505,0.21192997360305368,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:31,IN2018_V06_172,1b,1b,St Helens,79,148.772866,-41.23693273,cobble - boulder,505,4.718539728,48,QT,1,48,948.6266667,0,0,0
172_0518,0.4059560519293509,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:32,IN2018_V06_172,1b,1b,St Helens,79,148.7732105,-41.23715671,Rock,518,2.463320833,NA,QT-2,2,32,957.9133333,0,0,0
172_0530,0,0,0,0,0.12558800377148763,0,0,0,0,0,0,0.12558800377148763,0,0,NA,0,0,16/12/2018 1:33,IN2018_V06_172,1b,1b,St Helens,79,148.7735467,-41.23737482,Rock,530,7.962543953,64,QT,1,64,964.2577778,0,0,0
172_0542,0,0,0,0,0.24718991385160827,0,0,0,0,0,0,0.9887596554064331,0,0,NA,0,0,16/12/2018 1:34,IN2018_V06_172,1b,1b,St Helens,79,148.7738748,-41.23758195,Rock,542,4.045472505,24,QT,1,24,973.2125,0,0,0
172_0554,0,0,0,0,0,0,0,0,0,0,0,0.2839027269912194,0,0,NA,0,0,16/12/2018 1:35,IN2018_V06_172,1b,1b,St Helens,79,148.7741857,-41.23778434,Rock,554,3.522333197,56,QT,1,56,981.1,0,0,0
172_0566,0,0,0,0,0.08957396450313669,0,0,0,0,0.17914792900627338,0,0,0,0,NA,0,0,16/12/2018 1:36,IN2018_V06_172,1b,1b,St Helens,79,148.7744965,-41.23798043,Rock,566,11.16395825,40,QT,1,40,987.6577778,0,0,0
172_0579,0,0,0,0,0.3109365840371807,0,0,0,0,0.3109365840371807,0,1.2437463361487229,0,0,NA,0,0,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.7748411,-41.23818714,Rock,579,3.216089876,72,QT,1,72,995.68,0,0,0
172_0586,0.6643026092069007,0,0,0,0.3321513046034503,0,0,0,0,0,0,1.9929078276207017,0,0,NA,0,0,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.775027,-41.23829513,Rock,586,3.010676117,8,QT,1,8,1001.56,0,0,0
172_0591,0.10890762121973208,0,0,0,0.10890762121973208,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7751614,-41.23836722,Rock,591,9.182093859,14,QT,1,14,1003.15,0,0,0
172_0597,0.23316045866410506,0,0,0,0.23316045866410506,0,0,0,0,0,0,0.6994813759923152,0,0,NA,0,0,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7753307,-41.23845638,Rock,597,4.288891889,78,QT,1,78,1007.856,0,0,0
172_0603,0.16357246029852954,0,0,0,0.16357246029852954,0,0,0,0,0.16357246029852954,0,0.16357246029852954,0,0,NA,0,0,16/12/2018 1:39,IN2018_V06_172,1b,1b,St Helens,79,148.7755355,-41.23857412,Rock,603,6.113498557,46,QT,1,46,1010.226667,0,0,0
172_0615,0,0,0,0,0.37736037266869643,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:40,IN2018_V06_172,1b,1b,St Helens,79,148.775872,-41.2387683,Rock,615,2.649986783,30,QT,1,30,1018.716,0,0,0
172_0629,0,0,0,0,0.2962318925863584,0,0,0,0,0,0,1.4811594629317921,0,0,NA,0,0,16/12/2018 1:41,IN2018_V06_172,1b,1b,St Helens,79,148.7762691,-41.23897749,Rock,629,3.375733758,NA,QT-2,2,62,1025.138,0,0,0
172_0639,0,0,0,0,0.2799041238022926,0,0,0,0,0,0,0.8397123714068778,0,0,NA,0,0,16/12/2018 1:42,IN2018_V06_172,1b,1b,St Helens,79,148.776539,-41.2391176,Rock,639,3.572651901,NA,QT-2,2,22,1031.746667,0,0,0
172_0652,0,0,0,0,0.07780667102570761,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:43,IN2018_V06_172,1b,1b,St Helens,79,148.7768735,-41.23929448,Rock,652,12.8523684,54,QT,1,54,1040.846667,0,0,0
172_0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:44,IN2018_V06_172,1b,1b,St Helens,79,148.7772091,-41.23948535,Pebble - gravel,666,3.667393522,NA,QT-2,2,38,1047.715,0,0,0
172_0684,0,0,0,0,0.2969134599102709,0,0,0,0,0,0,0.8907403797308128,0,0,NA,0,0,16/12/2018 1:46,IN2018_V06_172,1b,1b,St Helens,79,148.7776699,-41.23971251,Rock,684,3.367984733,6,QT,1,6,1052.484,0,0,0
172_0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:46,IN2018_V06_172,1b,1b,St Helens,79,148.7777951,-41.23977269,Rock,689,4.32648736,18,QT,1,18,1053.34,0,0,0
172_0695,0.3663048730579034,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7779562,-41.23985265,Rock,695,2.729966412,82,QT,1,82,1056.366667,0,0,0
172_0701,0,0,0,0,0.3779089718838431,0,0,0,0,0,0,0.7558179437676862,0,0,NA,0,0,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7781041,-41.23992819,Rock,701,2.646139876,50,QT,1,50,1059.0625,0,0,0
172_0712,0,0,0,0,0.3099330487741933,0,0,0,0,0,0,0.6198660975483866,0,0,NA,0,0,16/12/2018 1:48,IN2018_V06_172,1b,1b,St Helens,79,148.7784055,-41.24009588,Rock,712,3.226503285,NA,QT-2,2,34,1063.04,0,0,0
172_0726,0.24593110116448347,0,0,0,0.24593110116448347,0,0,0,0,0,0,0.7377933034934504,0,0,NA,0,0,16/12/2018 1:49,IN2018_V06_172,1b,1b,St Helens,79,148.7787713,-41.24028951,Rock,726,4.066179492,66,QT,1,66,1064.898,0,0,0
172_0738,0.30851165584315915,0,0,0,0.15425582792157957,0,0,0,0,0,0,0.46276748376473875,0,0,NA,0,0,16/12/2018 1:50,IN2018_V06_172,1b,1b,St Helens,79,148.7791072,-41.24045694,Rock,738,6.482737239,26,QT,1,26,1069.385714,0,0,0
172_0749,0.47963076845471186,0,0,0,0.23981538422735593,0,0,0,0,0,0,0.47963076845471186,0,0,NA,0,0,16/12/2018 1:51,IN2018_V06_172,1b,1b,St Helens,79,148.7794416,-41.24063833,Rock,749,4.169874269,NA,QT-2,2,58,1072.175,0,0,0
172_0765,0.46041432497255236,0,0,0,0,0,0,0,0,0,0,2.3020716248627617,0,0,NA,0,0,16/12/2018 1:53,IN2018_V06_172,1b,1b,St Helens,79,148.7798964,-41.24088705,Rock,765,2.171956748,NA,QT-2,2,42,1079.033333,0,0,0
172_0775,0,0,0,0,0.33736746905685566,0,0,0,0,0,0,1.6868373452842782,0,0,NA,0,0,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7801721,-41.24103305,Rock,775,2.964126929,74,QT,1,74,1082.426667,0,0,0
172_0783,0.1803969423182258,0,0,0,0.1803969423182258,0,0,0,0,0,0,0.5411908269546775,0,0,NA,0,0,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7804201,-41.2411646,Rock,783,5.543331207,10,QT,1,10,1085.055,0,0,0
174_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 5:52,IN2018_V06_174,1b,1b,St Helens,77,148.7605088,-41.23022983,Rock,1,1.254337281,55,QT,1,55,594.6155556,0,0,0
174_0022,3.0748959522396238,0,0,0,0,0,0,0,0,0.6149791904479248,0,3.0748959522396238,0,0,NA,0,0,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607624,-41.22957226,Rock,22,1.626071281,NA,QT-2,2,23,586.1342857,0,0,0
174_0025,0.12736172699453274,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607971,-41.22947754,Rock,25,7.851652326,71,QT,1,71,594.6428571,0,0,0
174_0035,0,0,0,0,0,0,0,0,0,0,0,0.32748055157517864,0,0,NA,0,0,16/12/2018 5:55,IN2018_V06_174,1b,1b,St Helens,77,148.7609108,-41.22917109,Rock,35,3.053616452,7,QT,1,7,612.895,0,0,0
174_0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16/12/2018 5:56,IN2018_V06_174,1b,1b,St Helens,77,148.7610625,-41.22881057,Rock,47,5.581788982,39,QT,1,39,628.4,0,0,0
174_0049,0,0,0,0,0,0,0,0,0,0,0,0.4451825736728139,0,0,NA,0,0,16/12/2018 5:56,IN2018_V06_174,1b,1b,St Helens,77,148.7610905,-41.22875018,Rock,49,4.492538833,63,QT,1,63,626.06,0,0,0
174_0071,0,0,0,0,0,0,0,0,0,0,0,0.5436682197274254,0,0,NA,0,0,16/12/2018 5:58,IN2018_V06_174,1b,1b,St Helens,77,148.7613679,-41.22814061,Coral rubble,71,1.8393571,31,QT,1,31,657.43,0,0,0
