image_key,NS,SC-ENLP,SC-MAD,SC-SOL,SU-BBAR,SU-BCOR,SU-BOL,SU-BOTH,SU-COB,SU-CONBIO,SU-ENLP,SU-MAD,SU-PEBGRAV,SU-ROK,SU-SAMU,SU-SOL,<NA>,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth,OV_group,OV_CAT
021_0013,0,0,0,59.45945945945946,0,0,0,0,0,NA,0,0,0,0,0,40.54054054054054,NA,26/11/2018 2:15,IN2018_V06_021,1a,1ax,z16,18,147.068742,-44.28954083,Coral reef substrate,13,14.728,NA,QT-2,2,52,emed,1036.944444,Matrix,High - reef
021_0016,0,0,0,10.256410256410257,0,5.128205128205129,0,0,0,NA,0,0,0,0,0,84.61538461538461,NA,26/11/2018 2:15,IN2018_V06_021,1a,1ax,z16,18,147.0689851,-44.28949707,Coral reef substrate,16,7.761,NA,QT-2,2,20,emed,1054.875,Matrix,High - shaved
021_0037,0,0,0,5,0,3.3333333333333335,0,0,0,10,0,0,0,0,0,81.66666666666667,NA,26/11/2018 2:19,IN2018_V06_021,1a,1ax,z16,18,147.0702064,-44.28939143,Coral reef substrate,37,11.992,NA,QT-2,2,60,emed,1131.6,Matrix,High - shaved
021_0051,0,0,0,0,0,0,0,0,0,1.4285714285714286,0,0,0,0,0,98.57142857142857,NA,26/11/2018 2:21,IN2018_V06_021,1a,1ax,z16,18,147.0711343,-44.28928645,Coral reef substrate,51,14.072,NA,QT-2,2,40,emed,1170.4375,Matrix,Low - shaved
021_0053,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,26/11/2018 2:22,IN2018_V06_021,1a,1ax,z16,18,147.0712119,-44.28927489,Coral reef substrate,53,4.541,72,QT-2,1,72,emed,1178.7,Matrix,High - shaved
021_0057,0,0,0,6.779661016949152,0,1.694915254237288,0,0,0,6.779661016949152,0,0,0,0,0,84.7457627118644,NA,26/11/2018 2:22,IN2018_V06_021,1a,1ax,z16,18,147.0715131,-44.28923137,Coral reef substrate,57,11.813,NA,QT-2,2,8,emed,1191.714286,Matrix,High - shaved
021_0059,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,26/11/2018 2:23,IN2018_V06_021,1a,1ax,z16,18,147.0716899,-44.289204,Coral reef substrate,59,1.862,56,QT-2,1,56,emed,1197.947115,Matrix,High - shaved
021_0066,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.6363636363636362,96.36363636363636,NA,26/11/2018 2:24,IN2018_V06_021,1a,1ax,z16,18,147.0723367,-44.28909819,Coral reef substrate,66,10.931,24,QT-2,1,24,emed,1214.98,Matrix,Low - shaved
021_0072,0,0,0,26.666666666666668,0,0,0,0,0,NA,0,0,0,0,0,73.33333333333333,NA,26/11/2018 2:25,IN2018_V06_021,1a,1ax,z16,18,147.0725156,-44.28905971,Coral reef substrate,72,9.008,NA,QT-2,2,48,emed,1232.8,Matrix,High - reef
021_0076,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,26/11/2018 2:25,IN2018_V06_021,1a,1ax,z16,18,147.0727727,-44.28898133,Coral reef substrate,76,6.02,NA,QT-2,2,16,emed,1241.166667,Matrix,Low - shaved
021_0082,0,0,0,0,0,64.28571428571429,0,0,0,21.428571428571427,0,0,0,0,0,14.285714285714286,NA,26/11/2018 2:26,IN2018_V06_021,1a,1ax,z16,18,147.07316,-44.28886502,Coral rubble,82,2.836,NA,QT-2,2,64,emed,1256.4,Rubble,HighAb - with other
021_0088,0,0,0,0,0,3.225806451612903,0,8.064516129032258,0,41.935483870967744,0,0,0,0,4.838709677419355,41.935483870967744,NA,26/11/2018 2:27,IN2018_V06_021,1a,1ax,z16,18,147.0735205,-44.28878602,Coral rubble,88,12.366,32,QT-2,1,32,emed,1274.4875,Matrix,Low - with patch - live
021_0098,0,0,0,0,0,0,0,0,0,25.675675675675677,0,0,0,0,2.7027027027027026,71.62162162162163,NA,26/11/2018 2:29,IN2018_V06_021,1a,1ax,z16,18,147.0739168,-44.28870218,Coral rubble,98,14.814,70,QT-2,1,70,emed,1304.4,Matrix,Low - with patch - live
021_0103,0,0,0,0,0,8.695652173913043,0,0,0,4.3478260869565215,0,0,0,0,8.695652173913043,78.26086956521739,NA,26/11/2018 2:30,IN2018_V06_021,1a,1ax,z16,18,147.0744507,-44.28854289,Coral rubble,103,4.68,NA,QT-2,2,54,emed,1317.933333,Matrix,Low - shaved
021_0110,0,0,0,0,0,5.2631578947368425,0,0,0,42.10526315789474,0,0,0,0,5.2631578947368425,47.36842105263158,NA,26/11/2018 2:31,IN2018_V06_021,1a,1ax,z16,18,147.0748803,-44.28847247,Coral rubble,110,7.696,NA,QT-2,2,22,emed,1344.640404,Matrix,Low - with patch - dead
021_0115,0,0,0,0,0,2.9411764705882355,0,14.705882352941176,0,50,0,0,0,0,8.823529411764707,23.529411764705884,NA,26/11/2018 2:32,IN2018_V06_021,1a,1ax,z16,18,147.0753738,-44.2883704,Coral rubble,115,6.829,46,QT-2,1,46,emed,1363.988889,Matrix,Low - shaved
021_0122,0,0,0,0,0,0,0,26.666666666666668,0,53.333333333333336,0,0,0,0,0,20,NA,26/11/2018 2:33,IN2018_V06_021,1a,1ax,z16,18,147.0758267,-44.28831793,Coral rubble,122,3.019,14,QT-2,1,14,emed,1371.5,Matrix,Low - shaved
021_0125,0,0,0,0,5.555555555555555,16.666666666666668,0,50,0,27.77777777777778,0,0,0,0,0,0,NA,26/11/2018 2:34,IN2018_V06_021,1a,1ax,z16,18,147.0762517,-44.288241,Coral rubble,125,3.581,NA,QT-2,2,62,emed,1372.195833,Rubble,MedAb - with patch - dead
021_0133,0,0,0,0,0,0,0,56.41025641025641,0,35.8974358974359,0,0,0,0,2.5641025641025643,5.128205128205129,NA,26/11/2018 2:35,IN2018_V06_021,1a,1ax,z16,18,147.0765835,-44.28821196,Coral rubble,133,7.895,30,QT-2,1,30,emed,1370.275,Rubble,MedAb - with patch - dead
021_0138,0,0,0,0,0,5.555555555555555,0,44.44444444444444,0,44.44444444444444,0,0,5.555555555555555,0,0,0,NA,26/11/2018 2:36,IN2018_V06_021,1a,1ax,z16,18,147.0770945,-44.28810759,Coral rubble,138,3.568,NA,QT-2,2,42,emed,1376.1,Rubble,MedAb - with clumps - dead
021_0142,0,0,0,0,22.22222222222222,0,0,33.333333333333336,0,44.44444444444444,0,0,0,0,0,0,NA,26/11/2018 2:36,IN2018_V06_021,1a,1ax,z16,18,147.0772364,-44.28807726,Coral rubble,142,1.706,NA,QT-2,2,74,emed,1370.0125,Rubble,MedAb - with clumps - dead
021_0148,0,0,0,0,9.090909090909092,18.181818181818183,0,36.36363636363637,0,27.272727272727273,0,0,9.090909090909092,0,0,0,NA,26/11/2018 2:37,IN2018_V06_021,1a,1ax,z16,18,147.0775851,-44.28800819,Coral rubble,148,2.286,NA,QT-2,2,10,emed,1367.133333,Rubble,MedAb - with clumps - dead
021_0149,0,0,0,0,8.333333333333334,16.666666666666668,0,50,0,25,0,0,0,0,0,0,NA,26/11/2018 2:38,IN2018_V06_021,1a,1ax,z16,18,147.0776474,-44.28799538,Coral rubble,149,2.464,58,QT-2,1,58,emed,1370.188889,Rubble,MedAb - with clumps - dead
021_0156,0,0,0,0,0,10,0,35,0,35,0,0,20,0,0,0,NA,26/11/2018 2:39,IN2018_V06_021,1a,1ax,z16,18,147.0782137,-44.28787043,Coral rubble,156,4.03,26,QT-2,1,26,emed,1367.75,Rubble,MedAb - with clumps - dead
021_0161,0,0,0,0,0,4.545454545454546,0,34.09090909090909,0,38.63636363636363,0,0,20.454545454545453,0,2.272727272727273,0,NA,26/11/2018 2:40,IN2018_V06_021,1a,1ax,z16,18,147.0787879,-44.28775163,Coral rubble,161,8.822,NA,QT-2,2,50,emed,1364,Rubble,MedAb - with clumps - dead
021_0167,0,0,0,0,0,7.142857142857143,0,42.857142857142854,0,50,0,0,0,0,0,0,NA,26/11/2018 2:41,IN2018_V06_021,1a,1ax,z16,18,147.0793503,-44.28764041,Coral rubble,167,2.817,18,QT-2,1,18,emed,1365.3,Rubble,MedAb - with patch - dead
021_0171,0,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,NA,26/11/2018 2:41,IN2018_V06_021,1a,1ax,z16,18,147.0796942,-44.28757499,Coral rubble,171,1.974,66,QT-2,1,66,emed,1366.69,Rubble,MedAb - with clumps - dead
021_0173,0,0,0,0,0,0,0,25,0,75,0,0,0,0,0,0,NA,26/11/2018 2:42,IN2018_V06_021,1a,1ax,z16,18,147.0799097,-44.28753555,Coral rubble,173,3.948,2,QT-2,1,2,emed,1367.655556,Rubble,MedAb - with clumps - dead
021_0178,0,0,0,0,0,0,0,25,0,75,0,0,0,0,0,0,NA,26/11/2018 2:42,IN2018_V06_021,1a,1ax,z16,18,147.0803647,-44.28745641,Coral rubble,178,2.334,34,QT-2,1,34,emed,1367.2,Rubble,MedAb - with clumps - dead
022_0003,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:06,IN2018_V06_022,fished,1cx,Pedra,21,147.0962914,-44.259203050000004,Rock,3,1.559,NA,QT,2,73,emed,716.9833333,Other,No rubble or matrix
022_0004,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:07,IN2018_V06_022,fished,1cx,Pedra,21,147.0962566,-44.25924662,Rock,4,4.789,NA,QT,2,9,emed,717.025,Other,No rubble or matrix
022_0012,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:09,IN2018_V06_022,fished,1cx,Pedra,21,147.0958819,-44.25970911,Rock,12,7.278,41,QT,1,41,emed,723.2666667,Other,No rubble or matrix
022_0014,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:10,IN2018_V06_022,fished,1cx,Pedra,21,147.0957471,-44.25986051,Rock,14,10.835,89,QT,1,89,emed,727.6888889,Rubble,Isolated fragments/ clumps
022_0018,0,0,0,0,0,0,0,0,0,2.4390243902439024,0,0,0,97.5609756097561,0,0,NA,26/11/2018 4:11,IN2018_V06_022,fished,1cx,Pedra,21,147.0954957,-44.26013941,Rock,18,8.221,25,QT,1,25,emed,739.04375,Other,No rubble or matrix
022_0024,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:13,IN2018_V06_022,fished,1cx,Pedra,21,147.0951006,-44.26055514,Rock,24,2.514,57,QT,1,57,emed,762.225,Other,No rubble or matrix
022_0028,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:15,IN2018_V06_022,fished,1cx,Pedra,21,147.0948207,-44.26082698,Rock,28,4.151,NA,QT,2,81,emed,776.8666667,Other,No rubble or matrix
022_0031,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:16,IN2018_V06_022,fished,1cx,Pedra,21,147.0946219,-44.26101086,Rock,31,8.198,17,QT,1,17,emed,789.2,Other,No rubble or matrix
022_0038,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:18,IN2018_V06_022,fished,1cx,Pedra,21,147.0939551,-44.26164644,Rock,38,10.041,NA,QT,2,49,emed,817.4888889,Other,No rubble or matrix
022_0039,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:18,IN2018_V06_022,fished,1cx,Pedra,21,147.0938986,-44.26170347,Rock,39,8.773,97,QT,1,97,emed,820.4555556,Other,No rubble or matrix
022_0043,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:20,IN2018_V06_022,fished,1cx,Pedra,21,147.0936295,-44.26196126,Rock,43,5.595,33,QT,1,33,emed,836.14,Other,No rubble or matrix
022_0045,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:20,IN2018_V06_022,fished,1cx,Pedra,21,147.0934905,-44.26209178,Rock,45,2.796,NA,QT,2,1,emed,845.1666667,Other,No rubble or matrix
022_0050,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:22,IN2018_V06_022,fished,1cx,Pedra,21,147.0931141,-44.26242875,Rock,50,5.093,NA,QT,2,65,emed,865.55,Rubble,LowAb - no clumps
022_0053,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:23,IN2018_V06_022,fished,1cx,Pedra,21,147.0928808,-44.26261942,Rock,53,10.08,NA,QT,2,77,emed,873.075,Other,No rubble or matrix
022_0056,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:24,IN2018_V06_022,fished,1cx,Pedra,21,147.0926606,-44.26278716,Rock,56,3.035,13,QT,1,13,emed,882.7625,Other,No rubble or matrix
022_0062,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:26,IN2018_V06_022,fished,1cx,Pedra,21,147.0920768,-44.26321968,Rock,62,4.373,45,QT,1,45,emed,903.4,Other,No rubble or matrix
022_0064,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:27,IN2018_V06_022,fished,1cx,Pedra,21,147.0918817,-44.26336439,Rock,64,10.592,93,QT,1,93,emed,908.7333333,Other,No rubble or matrix
022_0068,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:28,IN2018_V06_022,fished,1cx,Pedra,21,147.0915251,-44.2636234,Rock,68,4.184,29,QT,1,29,emed,922.6333333,Other,No rubble or matrix
022_0074,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:30,IN2018_V06_022,fished,1cx,Pedra,21,147.0909961,-44.26399387,Rock,74,7.725,NA,QT,2,61,emed,942.2,Other,No rubble or matrix
022_0079,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:32,IN2018_V06_022,fished,1cx,Pedra,21,147.0906031,-44.26427254,Rock,79,6.557,NA,QT,2,85,emed,958.8,Other,No rubble or matrix
022_0081,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:32,IN2018_V06_022,fished,1cx,Pedra,21,147.0903873,-44.26444261,Rock,81,5.772,21,QT,1,21,emed,963.75,Other,No rubble or matrix
022_0085,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:34,IN2018_V06_022,fished,1cx,Pedra,21,147.0901088,-44.26469988,Rock,85,9.216,NA,QT,2,53,emed,976.875,Other,No rubble or matrix
022_0090,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:35,IN2018_V06_022,fished,1cx,Pedra,21,147.0897602,-44.26503411,Rock,90,10.336,101,QT,1,101,emed,993.8,Other,No rubble or matrix
022_0094,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:37,IN2018_V06_022,fished,1cx,Pedra,21,147.089432,-44.26534686,Rock,94,14.82,NA,QT,2,37,emed,1006.2,Other,No rubble or matrix
022_0097,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:38,IN2018_V06_022,fished,1cx,Pedra,21,147.0891915,-44.26556094,Rock,97,10.814,5,QT,1,5,emed,1017.066667,Rubble,Isolated fragments/ clumps
022_0100,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:39,IN2018_V06_022,fished,1cx,Pedra,21,147.088873,-44.26582391,Rock,100,2.237,69,QT,1,69,emed,1027.375,Other,No rubble or matrix
022_0101,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:39,IN2018_V06_022,fished,1cx,Pedra,21,147.0887374,-44.2659459,Rock,101,8.049,NA,QT,2,75,emed,1029.355556,Other,No rubble or matrix
022_0107,0,0,0,0,0,17.857142857142858,0,0,0,3.5714285714285716,0,0,14.285714285714286,64.28571428571429,0,0,NA,26/11/2018 4:41,IN2018_V06_022,fished,1cx,Pedra,21,147.0883084,-44.26638964,Rock,107,5.575,NA,QT,2,11,emed,1046.433333,Rubble,MedAb
022_0112,0,0,0,0,0,29.166666666666668,0,16.666666666666668,0,4.166666666666667,0,0,0,45.833333333333336,4.166666666666667,0,NA,26/11/2018 4:43,IN2018_V06_022,fished,1cx,Pedra,21,147.0880861,-44.2666786,Coral rubble,112,4.802,43,QT,1,43,emed,1061.375,Rubble,HighAb - with other
022_0115,0,0,0,0,0,2.380952380952381,0,4.761904761904762,0,7.142857142857143,0,0,0,85.71428571428571,0,0,NA,26/11/2018 4:44,IN2018_V06_022,fished,1cx,Pedra,21,147.0879407,-44.26687939,Rock,115,8.429,91,QT,1,91,emed,1067.125,Rubble,MedAb - with clumps - dead
022_0120,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:45,IN2018_V06_022,fished,1cx,Pedra,21,147.0876827,-44.26724844,Rock,120,2.05,NA,QT,2,27,emed,1081.05,Other,No rubble or matrix
022_0125,0,0,0,0,0,0,0,20.833333333333332,4.166666666666667,NA,0,0,4.166666666666667,70.83333333333333,0,0,NA,26/11/2018 4:47,IN2018_V06_022,fished,1cx,Pedra,21,147.0874508,-44.26757833,Rock,125,4.821,59,QT,1,59,emed,1092.5,Rubble,MedAb
022_0127,0,0,0,0,0,0,0,63.793103448275865,0,6.896551724137931,0,0,29.310344827586206,0,0,0,NA,26/11/2018 4:48,IN2018_V06_022,fished,1cx,Pedra,21,147.08719,-44.26796532,Rock,127,11.633,83,QT,1,83,emed,1095.5875,Rubble,MedAb
022_0131,0,0,0,0,0,0,0,22.22222222222222,0,5.555555555555555,0,0,5.555555555555555,61.111111111111114,5.555555555555555,0,NA,26/11/2018 4:49,IN2018_V06_022,fished,1cx,Pedra,21,147.0870165,-44.26824312,Rock,131,3.668,19,QT,1,19,emed,1102.833333,Rubble,HighAb - with other
022_0135,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:50,IN2018_V06_022,fished,1cx,Pedra,21,147.0868547,-44.26855208,Rock,135,1.601,NA,QT,2,51,emed,1111.525,Other,No rubble or matrix
022_0140,0,0,0,0,0,0,0,0,0,6.818181818181818,0,0,0,93.18181818181819,0,0,NA,26/11/2018 4:52,IN2018_V06_022,fished,1cx,Pedra,21,147.0866153,-44.26897899,Rock,140,8.814,99,QT,1,99,emed,1115.785714,Rubble,LowAb - no clumps
022_0144,0,0,0,0,2.272727272727273,0,0,43.18181818181818,0,NA,0,0,0,54.54545454545455,0,0,NA,26/11/2018 4:53,IN2018_V06_022,fished,1cx,Pedra,21,147.0864141,-44.26931714,Rock,144,8.731,35,QT,1,35,emed,1126.725,Rubble,MedAb - with clumps - dead
022_0146,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 4:54,IN2018_V06_022,fished,1cx,Pedra,21,147.0862991,-44.26950685,Rock,146,4.008,NA,QT,2,3,emed,1128.144444,Rubble,LowAb - with clumps
022_0150,0,0,0,0,0,0,0,0,2.0408163265306123,NA,0,0,0,97.95918367346938,0,0,NA,26/11/2018 4:55,IN2018_V06_022,fished,1cx,Pedra,21,147.0861119,-44.26983945,Rock,150,9.757,67,QT,1,67,emed,1135.2,Other,No rubble or matrix
022_0152,0,0,0,0,0,0,0,0,0,NA,0,0,0,98.11320754716981,1.8867924528301887,0,NA,26/11/2018 4:56,IN2018_V06_022,fished,1cx,Pedra,21,147.086017,-44.27000855,Rock,152,10.61,79,QT,1,79,emed,1138.033333,Other,No rubble or matrix
022_0155,0,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,94.11764705882354,0,0,NA,26/11/2018 4:57,IN2018_V06_022,fished,1cx,Pedra,21,147.0858764,-44.27025705,Rock,155,10.201,NA,QT,2,15,emed,1142.7125,Other,No rubble or matrix
022_0163,0,0,0,0,0,0,0,0,0,4.25531914893617,0,0,0,95.74468085106383,0,0,NA,26/11/2018 5:00,IN2018_V06_022,fished,1cx,Pedra,21,147.0854967,-44.27091148,Rock,163,9.412,47,QT,1,47,emed,1155.533333,Other,No rubble or matrix
022_0164,0,0,0,0,0,0,0,52,0,32,0,0,12,0,4,0,NA,26/11/2018 5:00,IN2018_V06_022,fished,1cx,Pedra,21,147.0854492,-44.27099236,Rock,164,4.94,NA,QT,2,95,emed,1159.6,Rubble,MedAb - with clumps - dead
022_0169,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 5:02,IN2018_V06_022,fished,1cx,Pedra,21,147.0852309,-44.27137312,Rock,169,2.275,31,QT,1,31,emed,1169.266667,Other,No rubble or matrix
022_0176,0,0,0,0,0,0,3.225806451612903,79.03225806451613,0,6.451612903225806,0,0,0,4.838709677419355,6.451612903225806,0,NA,26/11/2018 5:04,IN2018_V06_022,fished,1cx,Pedra,21,147.0847758,-44.27210008,Rock,176,12.494,NA,QT,2,63,emed,1178.171429,Rubble,LowAb - no clumps
022_0177,0,0,0,0,2.7777777777777777,2.7777777777777777,0,69.44444444444444,2.7777777777777777,22.22222222222222,0,0,0,0,0,0,NA,26/11/2018 5:04,IN2018_V06_022,fished,1cx,Pedra,21,147.084734,-44.27216689,Barnacle plates,177,7.219,NA,QT,2,87,emed,1179.2,Rubble,MedAb
022_0181,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 5:06,IN2018_V06_022,fished,1cx,Pedra,21,147.0845512,-44.27245894,Rock,181,2.286,NA,QT,2,23,emed,1188.222222,Other,No rubble or matrix
022_0187,0,0,0,0,0,0,0,17.741935483870968,0,NA,0,0,0,80.64516129032258,1.6129032258064515,0,NA,26/11/2018 5:08,IN2018_V06_022,fished,1cx,Pedra,21,147.0842394,-44.27292657,Rock,187,12.354,NA,QT,2,55,emed,1198.3,Rubble,MedAb
022_0194,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 5:10,IN2018_V06_022,fished,1cx,Pedra,21,147.0838382,-44.27344887,Rock,194,8.008,39,QT,1,39,emed,1215.62,Other,No rubble or matrix
022_0197,0,0,0,0,3.7037037037037037,0,0,0,0,NA,0,0,0,96.29629629629629,0,0,NA,26/11/2018 5:11,IN2018_V06_022,fished,1cx,Pedra,21,147.083641,-44.27366025,Rock,197,5.199,7,QT,1,7,emed,1217.65,Rubble,MedAb - with clumps - dead
025_0008,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:00,IN2018_V06_025,fished,1c,Pedra,63,147.0987555,-44.25868403,Rock,8,4.933,NA,QT-2,2,8,NA,741.6,Other,No rubble or matrix
025_0017,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:01,IN2018_V06_025,fished,1c,Pedra,63,147.0988523,-44.25850176,Rock,17,8.733059281,40,QT,1,40,NA,745.02,Other,No rubble or matrix
025_0027,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:02,IN2018_V06_025,fished,1c,Pedra,63,147.0989436,-44.25828586,Rock,27,2.954208126,24,QT,1,24,NA,750.1,Other,No rubble or matrix
025_0046,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:04,IN2018_V06_025,fished,1c,Pedra,63,147.0990952,-44.25787181,Rock,46,2.163858652,16,QT,1,16,NA,757,Other,No rubble or matrix
025_0066,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:05,IN2018_V06_025,fished,1c,Pedra,63,147.0992726,-44.25735746,Rock,66,6.059666566,32,QT,1,32,NA,777.02,Other,No rubble or matrix
025_0076,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:06,IN2018_V06_025,fished,1c,Pedra,63,147.099312,-44.25711824,Rock,76,12.00754174,64,QT,1,64,NA,788.0666667,Other,No rubble or matrix
025_0086,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:07,IN2018_V06_025,fished,1c,Pedra,63,147.0993386,-44.25684906,Rock,86,7.402067014,12,QT,1,12,NA,797.02,Other,No rubble or matrix
025_0095,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:08,IN2018_V06_025,fished,1c,Pedra,63,147.0993921,-44.2566195,Rock,95,4.282950282,44,QT,1,44,NA,799.3333333,Other,No rubble or matrix
025_0105,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:09,IN2018_V06_025,fished,1c,Pedra,63,147.0994785,-44.25633444,Rock,105,4.1852199,28,QT,1,28,NA,817.0666667,Other,No rubble or matrix
025_0115,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:10,IN2018_V06_025,fished,1c,Pedra,63,147.0995811,-44.25605389,Rock,115,12.8312828,60,QT,1,60,NA,819.5444444,Other,No rubble or matrix
025_0125,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:11,IN2018_V06_025,fished,1c,Pedra,63,147.0997099,-44.25574948,Rock,125,7.143309254,20,QT,1,20,NA,829.5555556,Other,No rubble or matrix
025_0131,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:11,IN2018_V06_025,fished,1c,Pedra,63,147.0997658,-44.25559293,Rock,131,6.403,NA,QT-2,2,52,NA,833.6,Other,No rubble or matrix
025_0155,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:13,IN2018_V06_025,fished,1c,Pedra,63,147.0999325,-44.25489606,Rock,155,13.45770883,68,QT,1,68,NA,849.7777778,Other,No rubble or matrix
025_0174,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:15,IN2018_V06_025,fished,1c,Pedra,63,147.1000395,-44.25436039,Rock,174,7.711945608,42,QT,1,42,NA,870.2,Other,No rubble or matrix
025_0184,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:16,IN2018_V06_025,fished,1c,Pedra,63,147.1001055,-44.25401885,Rock,184,8.921129554,26,QT,1,26,NA,882.65,Other,No rubble or matrix
025_0214,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:19,IN2018_V06_025,fished,1c,Pedra,63,147.1002833,-44.25312265,Rock,214,6.182647439,50,QT,1,50,NA,904.2875,Other,No rubble or matrix
025_0227,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:20,IN2018_V06_025,fished,1c,Pedra,63,147.1003917,-44.25272415,Rock,227,2.816,NA,QT-2,2,34,NA,923.075,Other,No rubble or matrix
025_0233,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:21,IN2018_V06_025,fished,1c,Pedra,63,147.1004463,-44.25255538,Rock,233,3.852866488,66,QT,1,66,NA,927.9375,Other,No rubble or matrix
025_0243,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,26/11/2018 10:21,IN2018_V06_025,fished,1c,Pedra,63,147.1005066,-44.2522773,Rock,243,5.648755178,14,QT,1,14,NA,933.75,Other,No rubble or matrix
